"","X","Measure","Prop","Score","Task"
"2082",25,"ILL",0.2,0.0346666666666667,"uis"
"2083",26,"ILL_proper",0.2,0.208,"uis"
"2084",27,"NLL",0.2,0.7027,"uis"
"2085",28,"SNL",0.2,0.9461,"uis"
"2086",29,"RCLL",0.2,0.7209,"uis"
"2087",30,"C_H",0.2,0.0329,"uis"
"2088",31,"C_U",0.2,0.0302222222222222,"uis"
"2089",32,"calib_A",0.2,0.0309,"uis"
"2090",33,"calib_D",0.2,4.0194,"uis"
"2091",34,"IGS",0.3,0.0135,"uis"
"2092",35,"IGS_proper",0.3,0.3825,"uis"
"2093",36,"ILL",0.3,0.0605,"uis"
"2094",37,"ILL_proper",0.3,0.4762,"uis"
"2095",38,"NLL",0.3,1.0915,"uis"
"2096",39,"SNL",0.3,1.2738,"uis"
"2097",40,"RCLL",0.3,1.0018,"uis"
"2098",41,"C_H",0.3,0.0218,"uis"
"2099",42,"C_U",0.3,0.0671111111111111,"uis"
"2100",43,"calib_A",0.3,0.0252,"uis"
"2101",44,"calib_D",0.3,6.0957,"uis"
"2102",45,"IGS",0.4,0.01425,"uis"
"2103",46,"IGS_proper",0.4,0.153,"uis"
"2104",47,"ILL",0.4,0.079625,"uis"
"2105",48,"ILL_proper",0.4,0.215,"uis"
"2106",49,"NLL",0.4,1.3354,"uis"
"2107",50,"SNL",0.4,1.6389,"uis"
"2108",51,"RCLL",0.4,1.2655,"uis"
"2109",52,"C_H",0.4,0.0393,"uis"
"2110",53,"C_U",0.4,0.0414444444444444,"uis"
"2111",54,"calib_A",0.4,0.0231,"uis"
"2112",55,"calib_D",0.4,5.468,"uis"
"2113",56,"IGS",0.5,0.0166666666666667,"uis"
"2114",57,"IGS_proper",0.5,0.1126,"uis"
"2115",58,"ILL",0.5,0.0875,"uis"
"2116",59,"ILL_proper",0.5,0.2701,"uis"
"2117",60,"NLL",0.5,1.2462,"uis"
"2118",61,"SNL",0.5,1.6027,"uis"
"2119",62,"RCLL",0.5,1.2445,"uis"
"2120",63,"C_H",0.5,0.0569,"uis"
"2121",64,"C_U",0.5,0.0771,"uis"
"2122",65,"calib_A",0.5,0.032,"uis"
"2123",66,"calib_D",0.5,4.0227,"uis"
"2124",67,"IGS",0.6,0.0116666666666667,"uis"
"2125",68,"IGS_proper",0.6,0.0216,"uis"
"2126",69,"ILL",0.6,0.0403333333333333,"uis"
"2127",70,"ILL_proper",0.6,0.0468,"uis"
"2128",71,"NLL",0.6,1.2153,"uis"
"2129",72,"SNL",0.6,1.5294,"uis"
"2130",73,"RCLL",0.6,1.1771,"uis"
"2131",74,"C_H",0.6,0.0401,"uis"
"2132",75,"C_U",0.6,0.0498,"uis"
"2133",76,"calib_A",0.6,0.0228,"uis"
"2134",77,"calib_D",0.6,4.643,"uis"
"2135",78,"IGS",0.7,0.019,"uis"
"2136",79,"IGS_proper",0.7,0.0315,"uis"
"2137",80,"ILL",0.7,0.0792,"uis"
"2138",81,"ILL_proper",0.7,0.0667,"uis"
"2139",82,"NLL",0.7,1.5853,"uis"
"2140",83,"SNL",0.7,1.9969,"uis"
"2141",84,"RCLL",0.7,1.5624,"uis"
"2142",85,"C_H",0.7,0.0424,"uis"
"2143",86,"C_U",0.7,0.0474,"uis"
"2144",87,"calib_A",0.7,0.0182,"uis"
"2145",88,"calib_D",0.7,3.8993,"uis"
"2146",89,"IGS",0.8,0.009,"uis"
"2147",90,"IGS_proper",0.8,0.2819,"uis"
"2148",91,"ILL",0.8,0.077,"uis"
"2149",92,"ILL_proper",0.8,0.3467,"uis"
"2150",93,"NLL",0.8,0.8647,"uis"
"2151",94,"SNL",0.8,1.013,"uis"
"2152",95,"RCLL",0.8,0.7724,"uis"
"2153",96,"C_H",0.8,0.042,"uis"
"2154",97,"C_U",0.8,0.0517777777777778,"uis"
"2155",98,"calib_A",0.8,0.0211,"uis"
"2156",99,"calib_D",0.8,5.2885,"uis"
"2157",100,"IGS",0.9,0.0138333333333333,"uis"
"2158",101,"IGS_proper",0.9,0.1496,"uis"
"2159",102,"ILL",0.9,0.0438333333333333,"uis"
"2160",103,"ILL_proper",0.9,0.268,"uis"
"2161",104,"NLL",0.9,1.1324,"uis"
"2162",105,"SNL",0.9,1.4303,"uis"
"2163",106,"RCLL",0.9,1.1377,"uis"
"2164",107,"C_H",0.9,0.0428,"uis"
"2165",108,"C_U",0.9,0.0564444444444444,"uis"
"2166",109,"calib_A",0.9,0.0289,"uis"
"2167",110,"calib_D",0.9,3.7146,"uis"
"2168",111,"IGS",1,0.0106666666666667,"uis"
"2169",112,"IGS_proper",1,0.2491,"uis"
"2170",113,"ILL",1,0.0511666666666667,"uis"
"2171",114,"ILL_proper",1,0.4069,"uis"
"2172",115,"NLL",1,1.221,"uis"
"2173",116,"SNL",1,1.5333,"uis"
"2174",117,"RCLL",1,1.1922,"uis"
"2175",118,"C_H",1,0.0645,"uis"
"2176",119,"C_U",1,0.062,"uis"
"2177",120,"calib_A",1,0.0289,"uis"
"2178",121,"calib_D",1,6.2787,"uis"
"2179",1,"IGS",0,0.0289,"veteran"
"2180",2,"IGS_proper",0,0.0287,"veteran"
"2181",3,"ILL",0,0.0977,"veteran"
"2182",4,"ILL_proper",0,0.0965,"veteran"
"2183",5,"NLL",0,2.1335,"veteran"
"2184",6,"SNL",0,2.3943,"veteran"
"2185",7,"RCLL",0,2.2496,"veteran"
"2186",8,"C_H",0,0,"veteran"
"2187",9,"C_U",0,0,"veteran"
"2188",10,"calib_A",0,0.0656,"veteran"
"2189",11,"calib_D",0,3.587,"veteran"
"2190",12,"IGS",0.1,0.0328,"veteran"
"2191",13,"IGS_proper",0.1,0.0337,"veteran"
"2192",14,"ILL",0.1,0.0766,"veteran"
"2193",15,"ILL_proper",0.1,0.0781,"veteran"
"2194",16,"NLL",0.1,2.8936,"veteran"
"2195",17,"SNL",0.1,3.0443,"veteran"
"2196",18,"RCLL",0.1,2.9895,"veteran"
"2197",19,"C_H",0.1,0,"veteran"
"2198",20,"C_U",0.1,0,"veteran"
"2199",21,"calib_A",0.1,0.0531,"veteran"
"2200",22,"calib_D",0.1,3.3651,"veteran"
"2201",23,"IGS",0.2,0.0253,"veteran"
"2202",24,"IGS_proper",0.2,0.0249,"veteran"
"2203",25,"ILL",0.2,0.0952,"veteran"
"2204",26,"ILL_proper",0.2,0.0966,"veteran"
"2205",27,"NLL",0.2,2.4285,"veteran"
"2206",28,"SNL",0.2,2.6352,"veteran"
"2207",29,"RCLL",0.2,2.4124,"veteran"
"2208",30,"C_H",0.2,0,"veteran"
"2209",31,"C_U",0.2,0,"veteran"
"2210",32,"calib_A",0.2,0.0659,"veteran"
"2211",33,"calib_D",0.2,6.1716,"veteran"
"2212",34,"IGS",0.3,0.0161,"veteran"
"2213",35,"IGS_proper",0.3,0.0159,"veteran"
"2214",36,"ILL",0.3,0.0553,"veteran"
"2215",37,"ILL_proper",0.3,0.0561,"veteran"
"2216",38,"NLL",0.3,1.5974,"veteran"
"2217",39,"SNL",0.3,1.8905,"veteran"
"2218",40,"RCLL",0.3,1.7006,"veteran"
"2219",41,"C_H",0.3,0,"veteran"
"2220",42,"C_U",0.3,0,"veteran"
"2221",43,"calib_A",0.3,0.0285,"veteran"
"2222",44,"calib_D",0.3,5.9375,"veteran"
"2223",45,"IGS",0.4,0.0208,"veteran"
"2224",46,"IGS_proper",0.4,0.0194,"veteran"
"2225",47,"ILL",0.4,0.1026,"veteran"
"2226",48,"ILL_proper",0.4,0.1052,"veteran"
"2227",49,"NLL",0.4,1.9289,"veteran"
"2228",50,"SNL",0.4,2.1217,"veteran"
"2229",51,"RCLL",0.4,1.9355,"veteran"
"2230",52,"C_H",0.4,0,"veteran"
"2231",53,"C_U",0.4,0,"veteran"
"2232",54,"calib_A",0.4,0.0329,"veteran"
"2233",55,"calib_D",0.4,2.0832,"veteran"
"2234",56,"IGS",0.5,0.0219,"veteran"
"2235",57,"IGS_proper",0.5,0.0218,"veteran"
"2236",58,"ILL",0.5,0.087,"veteran"
"2237",59,"ILL_proper",0.5,0.0896,"veteran"
"2238",60,"NLL",0.5,1.973,"veteran"
"2239",61,"SNL",0.5,2.0934,"veteran"
"2240",62,"RCLL",0.5,2.0707,"veteran"
"2241",63,"C_H",0.5,0,"veteran"
"2242",64,"C_U",0.5,0,"veteran"
"2243",65,"calib_A",0.5,0.0657,"veteran"
"2244",66,"calib_D",0.5,3.8902,"veteran"
"2245",67,"IGS",0.6,0.0217,"veteran"
"2246",68,"IGS_proper",0.6,0.023,"veteran"
"2247",69,"ILL",0.6,0.0633,"veteran"
"2248",70,"ILL_proper",0.6,0.0669,"veteran"
"2249",71,"NLL",0.6,1.8941,"veteran"
"2250",72,"SNL",0.6,2.0719,"veteran"
"2251",73,"RCLL",0.6,1.723,"veteran"
"2252",74,"C_H",0.6,0,"veteran"
"2253",75,"C_U",0.6,0,"veteran"
"2254",76,"calib_A",0.6,0.0965,"veteran"
"2255",77,"calib_D",0.6,5.7511,"veteran"
"2256",78,"IGS",0.7,0.0259,"veteran"
"2257",79,"IGS_proper",0.7,0.0255,"veteran"
"2258",80,"ILL",0.7,0.1061,"veteran"
"2259",81,"ILL_proper",0.7,0.1066,"veteran"
"2260",82,"NLL",0.7,2.3661,"veteran"
"2261",83,"SNL",0.7,2.5018,"veteran"
"2262",84,"RCLL",0.7,2.4402,"veteran"
"2263",85,"C_H",0.7,0,"veteran"
"2264",86,"C_U",0.7,0,"veteran"
"2265",87,"calib_A",0.7,0.0752,"veteran"
"2266",88,"calib_D",0.7,7.9286,"veteran"
"2267",89,"IGS",0.8,0.0152,"veteran"
"2268",90,"IGS_proper",0.8,0.0145,"veteran"
"2269",91,"ILL",0.8,0.0811,"veteran"
"2270",92,"ILL_proper",0.8,0.0804,"veteran"
"2271",93,"NLL",0.8,2.2229,"veteran"
"2272",94,"SNL",0.8,2.3986,"veteran"
"2273",95,"RCLL",0.8,2.4531,"veteran"
"2274",96,"C_H",0.8,0,"veteran"
"2275",97,"C_U",0.8,0,"veteran"
"2276",98,"calib_A",0.8,0.0328,"veteran"
"2277",99,"calib_D",0.8,2.8547,"veteran"
"2278",100,"IGS",0.9,0.0132,"veteran"
"2279",101,"IGS_proper",0.9,0.0146,"veteran"
"2280",102,"ILL",0.9,0.0481,"veteran"
"2281",103,"ILL_proper",0.9,0.0474,"veteran"
"2282",104,"NLL",0.9,3.1922,"veteran"
"2283",105,"SNL",0.9,3.7028,"veteran"
"2284",106,"RCLL",0.9,3.3528,"veteran"
"2285",107,"C_H",0.9,0,"veteran"
"2286",108,"C_U",0.9,0,"veteran"
"2287",109,"calib_A",0.9,0.0369,"veteran"
"2288",110,"calib_D",0.9,3.106,"veteran"
"2289",111,"IGS",1,0.0286,"veteran"
"2290",112,"IGS_proper",1,0.0288,"veteran"
"2291",113,"ILL",1,0.0829,"veteran"
"2292",114,"ILL_proper",1,0.0878,"veteran"
"2293",115,"NLL",1,2.4966,"veteran"
"2294",116,"SNL",1,2.1977,"veteran"
"2295",117,"RCLL",1,1.8973,"veteran"
"2296",118,"C_H",1,0,"veteran"
"2297",119,"C_U",1,0,"veteran"
"2298",120,"calib_A",1,0.0277,"veteran"
"2299",121,"calib_D",1,5.5753,"veteran"
"2300",1,"IGS",0,0.0225,"wbc1"
"2301",2,"IGS_proper",0,0.975,"wbc1"
"2302",3,"ILL",0,0.84425,"wbc1"
"2303",4,"ILL_proper",0,1.5079,"wbc1"
"2304",5,"NLL",0,0,"wbc1"
"2305",6,"SNL",0,0,"wbc1"
"2306",7,"RCLL",0,0.0528,"wbc1"
"2307",8,"C_H",0,0.0934,"wbc1"
"2308",9,"C_U",0,0.07475,"wbc1"
"2309",10,"calib_A",0,0.0554,"wbc1"
"2310",11,"calib_D",0,3.6214,"wbc1"
"2311",12,"IGS",0.1,0.0126666666666667,"wbc1"
"2312",13,"IGS_proper",0.1,0.6413,"wbc1"
"2313",14,"ILL",0.1,0.0353333333333333,"wbc1"
"2314",15,"ILL_proper",0.1,0.9527,"wbc1"
"2315",16,"NLL",0.1,0,"wbc1"
"2316",17,"SNL",0.1,0,"wbc1"
"2317",18,"RCLL",0.1,0.0464,"wbc1"
"2318",19,"C_H",0.1,0.0769,"wbc1"
"2319",20,"C_U",0.1,0.0794285714285714,"wbc1"
"2320",21,"calib_A",0.1,0.0465,"wbc1"
"2321",22,"calib_D",0.1,2.5103,"wbc1"
"2322",23,"IGS",0.2,0.0263333333333333,"wbc1"
"2323",24,"IGS_proper",0.2,0.4099,"wbc1"
"2324",25,"ILL",0.2,0.496,"wbc1"
"2325",26,"ILL_proper",0.2,0.5319,"wbc1"
"2326",27,"NLL",0.2,0,"wbc1"
"2327",28,"SNL",0.2,0,"wbc1"
"2328",29,"RCLL",0.2,0.0418,"wbc1"
"2329",30,"C_H",0.2,0.0563,"wbc1"
"2330",31,"C_U",0.2,0.1114,"wbc1"
"2331",32,"calib_A",0.2,0.0553,"wbc1"
"2332",33,"calib_D",0.2,2.3925,"wbc1"
"2333",34,"IGS",0.3,0.0215714285714286,"wbc1"
"2334",35,"IGS_proper",0.3,0.9762,"wbc1"
"2335",36,"ILL",0.3,0.163142857142857,"wbc1"
"2336",37,"ILL_proper",0.3,0.5204,"wbc1"
"2337",38,"NLL",0.3,0,"wbc1"
"2338",39,"SNL",0.3,0,"wbc1"
"2339",40,"RCLL",0.3,0.0559,"wbc1"
"2340",41,"C_H",0.3,0.0905,"wbc1"
"2341",42,"C_U",0.3,0.113375,"wbc1"
"2342",43,"calib_A",0.3,0.0702,"wbc1"
"2343",44,"calib_D",0.3,2.2413,"wbc1"
"2344",45,"IGS",0.4,0.0271666666666667,"wbc1"
"2345",46,"IGS_proper",0.4,0.2922,"wbc1"
"2346",47,"ILL",0.4,0.524333333333333,"wbc1"
"2347",48,"ILL_proper",0.4,0.4404,"wbc1"
"2348",49,"NLL",0.4,0,"wbc1"
"2349",50,"SNL",0.4,0,"wbc1"
"2350",51,"RCLL",0.4,0.0542,"wbc1"
"2351",52,"C_H",0.4,0.0507,"wbc1"
"2352",53,"C_U",0.4,0.0959,"wbc1"
"2353",54,"calib_A",0.4,0.0481,"wbc1"
"2354",55,"calib_D",0.4,4.447,"wbc1"
"2355",56,"IGS",0.5,0.00716666666666667,"wbc1"
"2356",57,"IGS_proper",0.5,0.4457,"wbc1"
"2357",58,"ILL",0.5,0.0556666666666667,"wbc1"
"2358",59,"ILL_proper",0.5,0.5337,"wbc1"
"2359",60,"NLL",0.5,0,"wbc1"
"2360",61,"SNL",0.5,0,"wbc1"
"2361",62,"RCLL",0.5,0.0441,"wbc1"
"2362",63,"C_H",0.5,0.0687,"wbc1"
"2363",64,"C_U",0.5,0.1542,"wbc1"
"2364",65,"calib_A",0.5,0.0527,"wbc1"
"2365",66,"calib_D",0.5,2.4817,"wbc1"
"2366",67,"IGS",0.6,0.005,"wbc1"
"2367",68,"IGS_proper",0.6,0.5343,"wbc1"
"2368",69,"ILL",0.6,0.0335,"wbc1"
"2369",70,"ILL_proper",0.6,0.4831,"wbc1"
"2370",71,"NLL",0.6,0,"wbc1"
"2371",72,"SNL",0.6,0,"wbc1"
"2372",73,"RCLL",0.6,0.0766,"wbc1"
"2373",74,"C_H",0.6,0.0731,"wbc1"
"2374",75,"C_U",0.6,0.055875,"wbc1"
"2375",76,"calib_A",0.6,0.0767,"wbc1"
"2376",77,"calib_D",0.6,2.865,"wbc1"
"2377",78,"IGS",0.7,0.026,"wbc1"
"2378",79,"IGS_proper",0.7,0.6171,"wbc1"
"2379",80,"ILL",0.7,0.259142857142857,"wbc1"
"2380",81,"ILL_proper",0.7,0.7859,"wbc1"
"2381",82,"NLL",0.7,0,"wbc1"
"2382",83,"SNL",0.7,0,"wbc1"
"2383",84,"RCLL",0.7,0.057,"wbc1"
"2384",85,"C_H",0.7,0.0766,"wbc1"
"2385",86,"C_U",0.7,0.116555555555556,"wbc1"
"2386",87,"calib_A",0.7,0.0587,"wbc1"
"2387",88,"calib_D",0.7,2.5911,"wbc1"
"2388",89,"IGS",0.8,0.015,"wbc1"
"2389",90,"IGS_proper",0.8,0.3609,"wbc1"
"2390",91,"ILL",0.8,0.178375,"wbc1"
"2391",92,"ILL_proper",0.8,0.4972,"wbc1"
"2392",93,"NLL",0.8,0,"wbc1"
"2393",94,"SNL",0.8,0,"wbc1"
"2394",95,"RCLL",0.8,0.0633,"wbc1"
"2395",96,"C_H",0.8,0.045,"wbc1"
"2396",97,"C_U",0.8,0.0653333333333333,"wbc1"
"2397",98,"calib_A",0.8,0.0681,"wbc1"
"2398",99,"calib_D",0.8,2.1138,"wbc1"
"2399",100,"IGS",0.9,0.024875,"wbc1"
"2400",101,"IGS_proper",0.9,0.2205,"wbc1"
"2401",102,"ILL",0.9,0.037125,"wbc1"
"2402",103,"ILL_proper",0.9,0.1024,"wbc1"
"2403",104,"NLL",0.9,0,"wbc1"
"2404",105,"SNL",0.9,0,"wbc1"
"2405",106,"RCLL",0.9,0.0993,"wbc1"
"2406",107,"C_H",0.9,0.1124,"wbc1"
"2407",108,"C_U",0.9,0.1811,"wbc1"
"2408",109,"calib_A",0.9,0.0643,"wbc1"
"2409",110,"calib_D",0.9,3.8642,"wbc1"
"2410",111,"IGS",1,0.0125,"wbc1"
"2411",112,"IGS_proper",1,1.1274,"wbc1"
"2412",113,"ILL",1,0.064,"wbc1"
"2413",114,"ILL_proper",1,1.1892,"wbc1"
"2414",115,"NLL",1,0,"wbc1"
"2415",116,"SNL",1,0,"wbc1"
"2416",117,"RCLL",1,0.0863,"wbc1"
"2417",118,"C_H",1,0.1034,"wbc1"
"2418",119,"C_U",1,0.107333333333333,"wbc1"
"2419",120,"calib_A",1,0.0495,"wbc1"
"2420",121,"calib_D",1,4.2019,"wbc1"
"2421",1,"IGS",0,0.01225,"whas"
"2422",2,"IGS_proper",0,0.0064,"whas"
"2423",3,"ILL",0,0.07075,"whas"
"2424",4,"ILL_proper",0,0.0738,"whas"
"2425",5,"NLL",0,1.3788,"whas"
"2426",6,"SNL",0,2.6653,"whas"
"2427",7,"RCLL",0,1.3127,"whas"
"2428",8,"C_H",0,0.0273,"whas"
"2429",9,"C_U",0,0.0281,"whas"
"2430",10,"calib_A",0,0.017,"whas"
"2431",11,"calib_D",0,2.4382,"whas"
"2432",12,"IGS",0.1,0.025,"whas"
"2433",13,"IGS_proper",0.1,0.0095,"whas"
"2434",14,"ILL",0.1,0.0885,"whas"
"2435",15,"ILL_proper",0.1,0.1123,"whas"
"2436",16,"NLL",0.1,1.1945,"whas"
"2437",17,"SNL",0.1,2.1817,"whas"
"2438",18,"RCLL",0.1,1.0826,"whas"
"2439",19,"C_H",0.1,0.0503,"whas"
"2440",20,"C_U",0.1,0.0529,"whas"
"2441",21,"calib_A",0.1,0.0249,"whas"
"2442",22,"calib_D",0.1,4.0595,"whas"
"2443",23,"IGS",0.2,0.006,"whas"
"2444",24,"IGS_proper",0.2,0.0073,"whas"
"2445",25,"ILL",0.2,0.0856666666666667,"whas"
"2446",26,"ILL_proper",0.2,0.1269,"whas"
"2447",27,"NLL",0.2,1.1955,"whas"
"2448",28,"SNL",0.2,2.2319,"whas"
"2449",29,"RCLL",0.2,1.1549,"whas"
"2450",30,"C_H",0.2,0.04,"whas"
"2451",31,"C_U",0.2,0.024,"whas"
"2452",32,"calib_A",0.2,0.0214,"whas"
"2453",33,"calib_D",0.2,1.7663,"whas"
"2454",34,"IGS",0.3,0.0216666666666667,"whas"
"2455",35,"IGS_proper",0.3,0.0104,"whas"
"2456",36,"ILL",0.3,0.121166666666667,"whas"
"2457",37,"ILL_proper",0.3,0.1122,"whas"
"2458",38,"NLL",0.3,1.3758,"whas"
"2459",39,"SNL",0.3,2.6324,"whas"
"2460",40,"RCLL",0.3,1.3528,"whas"
"2461",41,"C_H",0.3,0.0762,"whas"
"2462",42,"C_U",0.3,0.0761,"whas"
"2463",43,"calib_A",0.3,0.0341,"whas"
"2464",44,"calib_D",0.3,3.1022,"whas"
"2465",45,"IGS",0.4,0.0423333333333333,"whas"
"2466",46,"IGS_proper",0.4,0.0156,"whas"
"2467",47,"ILL",0.4,0.2845,"whas"
"2468",48,"ILL_proper",0.4,0.2624,"whas"
"2469",49,"NLL",0.4,1.2935,"whas"
"2470",50,"SNL",0.4,2.5347,"whas"
"2471",51,"RCLL",0.4,1.3537,"whas"
"2472",52,"C_H",0.4,0.1244,"whas"
"2473",53,"C_U",0.4,0.1196,"whas"
"2474",54,"calib_A",0.4,0.0602,"whas"
"2475",55,"calib_D",0.4,4.5546,"whas"
"2476",56,"IGS",0.5,0.035,"whas"
"2477",57,"IGS_proper",0.5,0.0206,"whas"
"2478",58,"ILL",0.5,0.183333333333333,"whas"
"2479",59,"ILL_proper",0.5,0.2108,"whas"
"2480",60,"NLL",0.5,1.3227,"whas"
"2481",61,"SNL",0.5,2.4324,"whas"
"2482",62,"RCLL",0.5,1.2774,"whas"
"2483",63,"C_H",0.5,0.1348,"whas"
"2484",64,"C_U",0.5,0.1246,"whas"
"2485",65,"calib_A",0.5,0.0221,"whas"
"2486",66,"calib_D",0.5,3.4149,"whas"
"2487",67,"IGS",0.6,0.0332,"whas"
"2488",68,"IGS_proper",0.6,0.0222,"whas"
"2489",69,"ILL",0.6,0.1642,"whas"
"2490",70,"ILL_proper",0.6,0.2018,"whas"
"2491",71,"NLL",0.6,1.2999,"whas"
"2492",72,"SNL",0.6,2.5648,"whas"
"2493",73,"RCLL",0.6,1.264,"whas"
"2494",74,"C_H",0.6,0.1704,"whas"
"2495",75,"C_U",0.6,0.1524,"whas"
"2496",76,"calib_A",0.6,0.0304,"whas"
"2497",77,"calib_D",0.6,3.1953,"whas"
"2498",78,"IGS",0.7,0.0486666666666667,"whas"
"2499",79,"IGS_proper",0.7,0.024,"whas"
"2500",80,"ILL",0.7,0.242666666666667,"whas"
"2501",81,"ILL_proper",0.7,0.2444,"whas"
"2502",82,"NLL",0.7,1.2264,"whas"
"2503",83,"SNL",0.7,2.427,"whas"
"2504",84,"RCLL",0.7,1.2162,"whas"
"2505",85,"C_H",0.7,0.1919,"whas"
"2506",86,"C_U",0.7,0.1703,"whas"
"2507",87,"calib_A",0.7,0.0303,"whas"
"2508",88,"calib_D",0.7,3.646,"whas"
"2509",89,"IGS",0.8,0.0521428571428571,"whas"
"2510",90,"IGS_proper",0.8,0.0286,"whas"
"2511",91,"ILL",0.8,0.221714285714286,"whas"
"2512",92,"ILL_proper",0.8,0.2469,"whas"
"2513",93,"NLL",0.8,0.8056,"whas"
"2514",94,"SNL",0.8,1.4723,"whas"
"2515",95,"RCLL",0.8,0.771,"whas"
"2516",96,"C_H",0.8,0.226,"whas"
"2517",97,"C_U",0.8,0.2062,"whas"
"2518",98,"calib_A",0.8,0.0454,"whas"
"2519",99,"calib_D",0.8,3.0775,"whas"
"2520",100,"IGS",0.9,0.055,"whas"
"2521",101,"IGS_proper",0.9,0.0236,"whas"
"2522",102,"ILL",0.9,0.2684,"whas"
"2523",103,"ILL_proper",0.9,0.2854,"whas"
"2524",104,"NLL",0.9,0.8199,"whas"
"2525",105,"SNL",0.9,1.492,"whas"
"2526",106,"RCLL",0.9,0.7924,"whas"
"2527",107,"C_H",0.9,0.2268,"whas"
"2528",108,"C_U",0.9,0.2023,"whas"
"2529",109,"calib_A",0.9,0.0386,"whas"
"2530",110,"calib_D",0.9,3.2992,"whas"
"2531",111,"IGS",1,0.05,"whas"
"2532",112,"IGS_proper",1,0.0285,"whas"
"2533",113,"ILL",1,0.232,"whas"
"2534",114,"ILL_proper",1,0.288,"whas"
"2535",115,"NLL",1,1.245,"whas"
"2536",116,"SNL",1,2.3378,"whas"
"2537",117,"RCLL",1,1.1768,"whas"
"2538",118,"C_H",1,0.2802,"whas"
"2539",119,"C_U",1,0.2485,"whas"
"2540",120,"calib_A",1,0.0413,"whas"
"2541",121,"calib_D",1,1.9984,"whas"
